id,da aNo ificacao,ocupacaoSuspei oCli,ocupacaoSuspei oU i,ocupacaoConfirmadoCli,ocupacaoConfirmadoU i,ocupacaoCovidU i,ocupacaoCovidCli,ocupacaoHospi alarU i,ocupacaoHospi alarCli,saidaSuspei aObi os,saidaSuspei aAl as,saidaConfirmadaObi os,saidaConfirmadaAl as,origem,es adoNo ificacao,municipioNo ificacao,es ado,municipio,_crea ed_a,_upda ed_a,target
1308040,2022-01-21 03:00:00,0,0,0,0,0,13,8,27,0,0,0,3,parse-cloud,Minas Gerais,Visconde do Rio Branco,Minas Gerais,Visconde do Rio Branco,2022-01-21 12:07:29.074,2022-01-24 11:41:35.868,0
1308041,2022-01-21 03:00:42,0,0,0,0,0,6,4,29,0,0,1,1,parse-cloud,Minas Gerais,Além Paraíba,Minas Gerais,Além Paraíba,2022-01-21 12:07:42.371,2022-01-21 12:07:42.371,0
1308042,2022-01-21 03:00:46,0,0,0,0,0,3,0,26,0,0,0,3,parse-cloud,San a Ca arina,Praia Grande,San a Ca arina,Praia Grande,2022-01-21 12:08:12.333,2022-01-21 12:08:12.333,0
1308045,2022-01-21 03:00:05,0,0,0,0,0,8,0,33,0,0,0,1,parse-cloud,San a Ca arina,Campos Novos,San a Ca arina,Campos Novos,2022-01-21 12:09:27.960,2022-01-21 12:09:27.960,0
1308047,2022-01-21 02:00:17,0,0,0,0,3,11,15,49,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-21 12:09:48.706,2022-01-21 12:09:48.706,0
1308050,2022-01-21 03:00:11,0,0,0,0,0,1,0,11,0,0,0,0,parse-cloud,Minas Gerais,Conceição das Alagoas,Minas Gerais,Conceição das Alagoas,2022-01-21 12:10:39.686,2022-01-21 12:10:39.686,0
1308053,2022-01-21 03:00:34,0,0,0,0,0,0,0,11,0,0,0,0,parse-cloud,Minas Gerais,Mon e San o de Minas,Minas Gerais,Mon e San o de Minas,2022-01-21 12:11:50.838,2022-01-21 12:11:50.838,0
1308055,2022-01-21 03:00:27,0,0,0,0,5,11,7,43,0,0,0,0,parse-cloud,Minas Gerais,I aúna,Minas Gerais,I aúna,2022-01-21 12:12:05.682,2022-01-21 12:12:05.682,0
1308057,2022-01-20 03:00:00,0,0,0,0,0,0,0,2,0,0,0,0,parse-cloud,San a Ca arina,I á,San a Ca arina,I á,2022-01-21 12:12:28.716,2022-01-21 12:12:28.716,0
1308061,2022-01-14 03:00:00,0,0,0,0,0,0,6,64,0,0,0,0,parse-cloud,Maranhão,Grajaú,Maranhão,Grajaú,2022-01-21 12:13:57.475,2022-01-21 12:13:57.475,0
1308063,2022-01-15 03:00:00,0,0,0,0,0,0,5,56,0,0,0,0,parse-cloud,Maranhão,Grajaú,Maranhão,Grajaú,2022-01-21 12:14:30.614,2022-01-21 12:14:30.614,0
1308064,2022-01-21 03:00:33,0,0,0,0,7,22,45,394,0,0,0,7,parse-cloud,São Paulo,Ribeirão Pre o,São Paulo,Ribeirão Pre o,2022-01-21 12:14:39.504,2022-01-21 12:14:39.504,1
1308066,2022-01-21 03:00:30,0,0,0,0,1,7,12,48,0,0,0,0,parse-cloud,Paraná,Umuarama,Paraná,Umuarama,2022-01-21 12:14:47.692,2022-01-21 12:14:47.692,0
1308067,2022-01-16 03:00:00,0,0,0,0,0,0,7,45,0,0,0,0,parse-cloud,Maranhão,Grajaú,Maranhão,Grajaú,2022-01-21 12:14:51.802,2022-01-21 12:14:51.802,0
1308069,2022-01-21 03:00:28,0,0,0,0,19,23,5,80,0,2,0,0,parse-cloud,Pernambuco,Palmares,Pernambuco,Palmares,2022-01-21 12:15:30.442,2022-01-21 12:15:30.442,1
1308071,2022-01-17 03:00:00,0,0,0,0,0,1,8,59,0,0,0,1,parse-cloud,Maranhão,Grajaú,Maranhão,Grajaú,2022-01-21 12:15:38.866,2022-01-21 12:15:38.866,0
1308072,2022-01-21 03:00:39,0,0,0,0,5,22,12,84,0,0,0,1,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-21 12:15:50.767,2022-01-21 12:15:50.767,1
1308073,2022-01-21 03:00:19,0,0,0,0,5,8,34,103,0,1,0,0,parse-cloud,Rio de Janeiro,Valença,Rio de Janeiro,Valença,2022-01-21 12:15:57.033,2022-01-21 12:15:57.033,1
1308074,2022-01-18 03:00:00,0,0,0,0,0,1,6,50,0,0,0,0,parse-cloud,Maranhão,Grajaú,Maranhão,Grajaú,2022-01-21 12:16:06.325,2022-01-21 12:16:06.325,0
1308075,2022-01-21 03:00:38,0,0,0,0,0,0,1,4,0,0,0,0,parse-cloud,Maranhão,Impera ri,Maranhão,Impera ri,2022-01-21 12:16:09.294,2022-01-21 12:16:09.294,0
1308076,2022-01-21 03:00:47,0,0,0,0,10,43,40,193,0,0,0,0,parse-cloud,Minas Gerais,Con agem,Minas Gerais,Con agem,2022-01-21 12:16:22.099,2022-01-21 12:16:22.099,1
1308077,2022-01-19 03:00:00,0,0,0,0,0,1,6,48,0,0,0,0,parse-cloud,Maranhão,Grajaú,Maranhão,Grajaú,2022-01-21 12:16:33.706,2022-01-21 12:16:33.706,0
1308078,2022-01-21 03:00:00,0,0,0,0,1,17,7,69,0,2,0,0,parse-cloud,Minas Gerais,Con agem,Minas Gerais,Con agem,2022-01-21 12:16:41.142,2022-01-24 13:42:44.668,0
1308079,2022-01-21 03:00:47,0,0,0,0,54,59,68,112,0,0,5,2,parse-cloud,Ceará,For aleza,Ceará,For aleza,2022-01-21 12:16:44.708,2022-01-21 12:16:44.708,1
1308080,2022-01-20 03:00:00,0,0,0,0,0,2,6,57,0,0,0,2,parse-cloud,Maranhão,Grajaú,Maranhão,Grajaú,2022-01-21 12:16:58.502,2022-01-21 12:16:58.502,0
1308081,2022-01-21 03:00:41,0,0,0,0,10,29,25,142,0,0,0,0,parse-cloud,Pernambuco,Recife,Pernambuco,Recife,2022-01-21 12:17:12.163,2022-01-21 12:17:12.163,1
1308082,2022-01-20 03:00:00,0,0,0,0,0,2,10,87,3,1,2,1,parse-cloud,Rio de Janeiro,Ni erói,Rio de Janeiro,Ni erói,2022-01-21 12:17:56.419,2022-01-21 12:17:56.419,0
1308083,2022-01-21 03:00:19,0,0,0,0,0,1,0,3,0,0,0,0,parse-cloud,Espíri o San o,Muniz Freire,Espíri o San o,Muniz Freire,2022-01-21 12:18:24.743,2022-01-21 12:18:24.743,0
1308084,2022-01-20 03:00:00,0,0,0,0,0,0,0,19,0,0,0,0,parse-cloud,São Paulo,Igarapava,São Paulo,Igarapava,2022-01-21 12:19:49.183,2022-01-21 12:19:49.183,0
1308085,2022-01-21 03:00:50,0,0,0,0,4,20,19,107,0,3,0,0,parse-cloud,Espíri o San o,Vila Velha,Espíri o San o,Vila Velha,2022-01-21 12:20:20.274,2022-01-21 12:20:20.274,1
1308086,2022-01-20 03:00:00,0,0,0,0,4,2,8,16,0,0,1,0,parse-cloud,São Paulo,Pederneiras,São Paulo,Pederneiras,2022-01-21 12:20:56.934,2022-01-21 12:20:56.934,0
1308087,2022-01-21 03:00:00,0,0,0,0,4,2,8,16,0,0,0,0,parse-cloud,São Paulo,Pederneiras,São Paulo,Pederneiras,2022-01-21 12:21:24.398,2022-01-21 12:21:24.398,0
1308088,2022-01-16 03:00:00,0,0,0,0,24,20,16,59,0,0,0,0,parse-cloud,San a Ca arina,Balneário Camboriú,San a Ca arina,Balneário Camboriú,2022-01-21 12:23:18.593,2022-01-21 12:23:18.593,1
1308089,2022-01-20 03:00:00,0,0,0,0,12,5,12,5,0,0,0,3,parse-cloud,Bahia,Vi ória da Conquis a,Bahia,Vi ória da Conquis a,2022-01-21 12:23:57.799,2022-01-21 12:23:57.799,0
1308090,2022-01-21 03:00:43,0,0,0,0,14,3,14,3,0,0,0,0,parse-cloud,Bahia,I aberaba,Bahia,I aberaba,2022-01-21 12:24:02.963,2022-01-21 12:24:02.963,0
1308091,2022-01-21 03:00:49,0,0,0,0,1,0,30,107,0,0,0,0,parse-cloud,Rio Grande do Sul,Por o Alegre,Rio Grande do Sul,Por o Alegre,2022-01-21 12:24:05.870,2022-01-21 12:24:05.870,1
1308092,2022-01-21 03:00:04,0,0,0,0,4,1,10,21,0,0,0,0,parse-cloud,Rio Grande do Sul,Charqueadas,Rio Grande do Sul,Charqueadas,2022-01-21 12:25:28.096,2022-01-21 12:25:28.096,0
1308093,2022-01-21 03:00:22,0,0,0,0,2,3,10,44,0,0,0,1,parse-cloud,São Paulo,Americana,São Paulo,Americana,2022-01-21 12:25:56.593,2022-01-21 12:25:56.593,0
1308094,2022-01-21 03:00:22,0,0,0,0,8,29,40,151,0,0,0,0,parse-cloud,Minas Gerais,Ipa inga,Minas Gerais,Ipa inga,2022-01-21 12:26:53.657,2022-01-21 12:26:53.657,1
1308095,2022-01-21 04:00:01,0,0,0,0,0,4,0,5,0,0,0,1,parse-cloud,Amazonas,Manaus,Amazonas,Manaus,2022-01-21 12:28:50.163,2022-01-21 12:28:50.163,0
1308096,2022-01-21 03:00:03,0,0,0,0,0,13,8,24,0,0,0,0,parse-cloud,Minas Gerais, imó eo,Minas Gerais, imó eo,2022-01-21 12:29:09.624,2022-01-21 12:29:09.624,0
1308097,2022-01-17 03:00:00,0,0,0,0,24,20,16,59,0,0,0,2,parse-cloud,San a Ca arina,Balneário Camboriú,San a Ca arina,Balneário Camboriú,2022-01-21 12:29:41.913,2022-01-21 12:29:41.913,1
1308098,2022-01-21 04:00:40,0,0,0,0,1,0,0,1,0,0,0,0,parse-cloud,Amazonas,Manaus,Amazonas,Manaus,2022-01-21 12:30:17.484,2022-01-21 12:30:17.484,0
1308099,2022-01-21 03:00:20,0,0,0,0,0,7,2,22,0,1,0,0,parse-cloud,Minas Gerais,I aobim,Minas Gerais,I aobim,2022-01-21 12:30:50.249,2022-01-21 12:30:50.249,0
1308100,2022-01-19 03:00:00,0,0,0,0,0,0,2,27,0,0,0,0,parse-cloud,Minas Gerais,Grão Mogol,Minas Gerais,Grão Mogol,2022-01-21 12:31:40.989,2022-01-21 12:31:40.989,0
1308101,2022-01-21 03:00:36,0,0,0,0,0,0,0,10,0,0,0,0,parse-cloud,Minas Gerais,Al erosa,Minas Gerais,Al erosa,2022-01-21 12:31:51.718,2022-01-21 12:31:51.718,0
1308102,2022-01-20 03:00:00,0,0,0,0,0,0,2,27,0,0,0,0,parse-cloud,Minas Gerais,Grão Mogol,Minas Gerais,Grão Mogol,2022-01-21 12:31:57.163,2022-01-21 12:31:57.163,0
1308103,2022-01-21 03:00:00,0,0,0,0,0,1,2,27,0,0,0,0,parse-cloud,Minas Gerais,Grão Mogol,Minas Gerais,Grão Mogol,2022-01-21 12:32:25.062,2022-01-24 17:41:34.209,0
1308104,2022-01-21 03:00:06,0,0,0,0,0,0,0,20,0,0,0,0,parse-cloud,Paraná,Pinhão,Paraná,Pinhão,2022-01-21 12:32:42.423,2022-01-21 12:32:42.423,0
1308105,2022-01-21 03:00:10,0,0,0,0,0,6,8,36,0,1,0,2,parse-cloud,Minas Gerais,Piumhi,Minas Gerais,Piumhi,2022-01-21 12:33:30.320,2022-01-21 12:33:30.320,0
1308106,2022-01-21 03:00:00,0,0,0,0,10,0,10,0,0,0,0,0,parse-cloud,Bahia,Por o Seguro,Bahia,Por o Seguro,2022-01-21 12:33:40.337,2022-02-16 12:08:51.274,0
1308107,2022-01-15 03:00:00,0,0,0,0,0,1,0,0,0,0,0,1,parse-cloud,Pará,Novo Repar imen o,Pará,Novo Repar imen o,2022-01-21 12:33:53.176,2022-01-21 12:33:53.176,0
1308114,2022-01-21 03:00:00,0,0,0,0,3,7,17,106,0,1,0,1,parse-cloud,Minas Gerais,Muriaé,Minas Gerais,Muriaé,2022-01-21 12:36:57.795,2022-01-21 12:36:57.795,1
1308116,2022-01-20 03:00:00,0,0,0,0,6,2,15,22,0,1,0,0,parse-cloud,Maranhão,Balsas,Maranhão,Balsas,2022-01-21 12:37:08.834,2022-01-24 12:06:57.743,0
1308118,2022-01-21 03:00:39,0,0,0,0,7,0,0,27,0,0,0,1,parse-cloud,Minas Gerais,Aiuruoca,Minas Gerais,Aiuruoca,2022-01-21 12:37:53.606,2022-01-21 12:37:53.606,0
1308123,2022-01-21 03:00:59,0,0,0,0,1,1,6,46,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-21 12:41:41.793,2022-01-21 12:41:41.793,0
1308124,2022-01-21 03:00:38,0,0,0,0,8,0,8,6,0,3,0,0,parse-cloud,Bahia,Alagoinhas,Bahia,Alagoinhas,2022-01-21 12:43:22.892,2022-01-21 12:43:22.892,0
1308125,2022-01-21 03:00:03,0,0,0,0,19,9,38,72,0,0,0,3,parse-cloud,Minas Gerais,Diaman ina,Minas Gerais,Diaman ina,2022-01-21 12:44:10.535,2022-01-21 12:44:10.535,1
1308126,2022-01-21 03:00:31,0,0,0,0,0,0,0,6,0,0,0,0,parse-cloud,Minas Gerais,Urucuia,Minas Gerais,Urucuia,2022-01-21 12:44:20.771,2022-01-21 12:44:20.771,0
1308127,2022-01-21 03:00:33,0,0,0,0,4,13,10,45,0,0,0,0,parse-cloud,Minas Gerais,Oliveira,Minas Gerais,Oliveira,2022-01-21 12:44:41.044,2022-01-21 12:44:41.044,0
1308131,2022-01-21 03:00:53,0,0,0,0,0,5,0,16,0,0,0,0,parse-cloud,Minas Gerais,Nova Era,Minas Gerais,Nova Era,2022-01-21 12:46:49.572,2022-01-21 12:46:49.572,0
1308133,2022-01-21 03:00:58,0,0,0,0,0,1,0,7,0,0,0,0,parse-cloud,São Paulo, aguaí,São Paulo, aguaí,2022-01-21 12:47:27.787,2022-01-21 12:47:27.787,0
1308135,2022-01-21 03:00:53,0,0,0,0,0,0,0,2,0,0,0,0,parse-cloud,Minas Gerais,Jeceaba,Minas Gerais,Jeceaba,2022-01-21 12:48:01.066,2022-01-21 12:48:01.066,0
1308137,2022-01-21 03:00:34,0,0,0,0,0,8,0,0,0,0,0,0,parse-cloud,Minas Gerais,Mon e Belo,Minas Gerais,Mon e Belo,2022-01-21 12:48:18.835,2022-01-21 12:48:18.835,0
1308138,2022-01-21 03:00:35,0,0,0,0,0,12,0,84,0,1,0,0,parse-cloud,Ceará,For aleza,Ceará,For aleza,2022-01-21 12:48:31.003,2022-01-21 12:48:31.003,0
1308143,2022-01-01 03:00:00,0,0,0,0,0,6,46,277,0,1,0,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-21 12:50:42.268,2022-01-21 12:50:42.268,1
1308146,2022-01-21 03:00:59,0,0,0,0,34,98,135,508,0,0,1,31,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-21 12:51:39.489,2022-01-21 12:51:39.489,1
1308147,2022-01-20 03:00:00,0,0,0,0,0,4,10,49,0,0,0,0,parse-cloud,Minas Gerais, aiobeiras,Minas Gerais, aiobeiras,2022-01-21 12:51:43.074,2022-01-21 12:51:43.074,0
1308150,2022-01-21 03:00:53,0,0,0,0,0,4,10,46,0,0,0,0,parse-cloud,Minas Gerais, aiobeiras,Minas Gerais, aiobeiras,2022-01-21 12:52:26.439,2022-01-21 12:52:26.439,0
1308151,2022-01-21 03:00:06,0,0,0,0,2,4,2,13,0,0,1,0,parse-cloud,Rio de Janeiro,Paraíba do Sul,Rio de Janeiro,Paraíba do Sul,2022-01-21 12:52:28.238,2022-01-21 12:52:28.238,0
1308153,2022-01-03 03:00:00,0,0,0,0,0,6,45,293,0,2,0,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-21 12:52:46.601,2022-01-21 12:52:46.601,1
1308157,2022-01-02 03:00:00,0,0,0,0,0,6,45,293,0,1,0,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-21 12:53:48.989,2022-01-21 12:53:48.989,1
1308158,2022-01-21 03:00:00,0,0,0,0,20,11,20,87,0,0,0,1,parse-cloud,Ma o Grosso do Sul,Campo Grande,Ma o Grosso do Sul,Campo Grande,2022-01-21 12:53:49.775,2022-01-21 12:53:49.775,1
1308160,2022-01-04 03:00:00,0,0,0,0,0,5,47,279,0,2,0,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-21 12:54:28.021,2022-01-21 12:54:28.021,1
1308162,2022-01-05 03:00:00,0,0,0,0,0,7,45,296,0,7,0,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-21 12:55:04.476,2022-01-21 12:55:04.476,1
1308163,2022-01-20 03:00:00,0,0,0,0,7,6,10,97,0,0,1,0,parse-cloud,Minas Gerais,Pará de Minas,Minas Gerais,Pará de Minas,2022-01-21 12:55:08.700,2022-01-25 11:18:33.444,1
1308164,2022-01-21 03:00:04,0,0,0,0,0,9,0,32,0,1,0,1,parse-cloud,Minas Gerais,Resplendor,Minas Gerais,Resplendor,2022-01-21 12:55:12.055,2022-01-21 12:55:12.055,0
1308165,2022-01-06 03:00:00,0,0,0,0,0,7,45,296,0,6,0,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-21 12:55:33.027,2022-01-21 12:55:33.027,1
1308167,2022-01-21 03:00:32,0,0,0,0,7,7,10,90,0,0,0,0,parse-cloud,Minas Gerais,Pará de Minas,Minas Gerais,Pará de Minas,2022-01-21 12:56:01.665,2022-01-21 12:56:01.665,1
1308168,2022-01-07 03:00:00,0,0,0,0,0,8,46,287,0,0,0,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-21 12:56:07.767,2022-01-21 12:56:07.767,1
1308171,2022-01-08 03:00:00,0,0,0,0,0,9,49,301,0,8,0,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-21 12:56:35.668,2022-01-21 13:38:23.934,1
1308172,2022-01-21 03:00:58,0,0,0,0,7,3,25,53,0,1,0,1,parse-cloud,São Paulo,São José dos Campos,São Paulo,São José dos Campos,2022-01-21 12:56:38.046,2022-01-21 12:56:38.046,0
1308176,2022-01-09 03:00:00,0,0,0,0,0,7,42,291,3,0,0,0,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-21 12:57:26.783,2022-01-21 13:37:34.238,1
1308177,2022-01-20 03:00:00,0,0,0,0,1,5,6,41,0,0,0,0,parse-cloud,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,2022-01-21 12:58:00.274,2022-01-21 12:58:00.274,0
1308178,2022-01-21 03:00:02,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,São Paulo,Cajobi,São Paulo,Cajobi,2022-01-21 12:58:17.160,2022-01-21 12:58:17.160,0
1308179,2022-01-19 03:00:00,0,0,0,0,0,0,0,10,0,0,0,0,parse-cloud,Pernambuco,Cabrobó,Pernambuco,Cabrobó,2022-01-21 12:58:37.656,2022-01-21 12:58:37.656,0
1308180,2022-01-20 03:00:00,0,0,0,0,0,0,0,13,0,0,0,0,parse-cloud,Pernambuco,Cabrobó,Pernambuco,Cabrobó,2022-01-21 12:59:04.180,2022-01-21 12:59:04.180,0
1308181,2022-01-21 03:00:00,0,0,0,0,0,0,0,11,0,0,0,0,parse-cloud,Pernambuco,Cabrobó,Pernambuco,Cabrobó,2022-01-21 12:59:34.241,2022-01-21 12:59:34.241,0
1308182,2022-01-21 03:00:25,0,0,0,0,0,2,0,4,0,0,0,0,parse-cloud,Minas Gerais,I aú de Minas,Minas Gerais,I aú de Minas,2022-01-21 12:59:50.240,2022-01-21 12:59:50.240,0
1308183,2022-01-21 03:00:15,0,0,0,0,0,4,0,4,0,0,0,1,parse-cloud,São Paulo,Ilha Sol eira,São Paulo,Ilha Sol eira,2022-01-21 12:59:53.486,2022-01-21 12:59:53.486,0
1308184,2022-01-21 03:00:37,0,0,0,0,0,0,0,8,0,0,0,0,parse-cloud,Rio de Janeiro, rajano de Moraes,Rio de Janeiro, rajano de Moraes,2022-01-21 12:59:57.800,2022-01-21 12:59:57.800,0
1308185,2022-01-21 03:00:35,0,0,0,0,1,6,16,60,0,1,0,0,parse-cloud,Espíri o San o,Vi ória,Espíri o San o,Vi ória,2022-01-21 13:00:09.936,2022-01-21 13:00:09.936,0
1308186,2022-01-21 03:00:19,0,0,0,0,0,5,0,6,0,0,0,0,parse-cloud,Rio Grande do Sul,Nonoai,Rio Grande do Sul,Nonoai,2022-01-21 13:02:26.083,2022-01-21 13:02:26.083,0
1308187,2022-01-21 03:00:00,0,0,0,0,0,3,0,2,0,1,0,0,parse-cloud,Minas Gerais,Bueno Brandão,Minas Gerais,Bueno Brandão,2022-01-21 13:02:50.776,2022-01-21 22:53:26.229,0
1308188,2022-01-21 03:00:25,0,0,0,0,0,0,0,17,0,0,0,0,parse-cloud,Minas Gerais,En re Rios de Minas,Minas Gerais,En re Rios de Minas,2022-01-21 13:03:41.641,2022-01-21 13:03:41.641,0
1308189,2022-01-21 04:00:54,0,0,0,0,42,132,77,205,0,0,4,25,parse-cloud,Amazonas,Manaus,Amazonas,Manaus,2022-01-21 13:04:09.111,2022-01-21 13:04:09.111,1
1308190,2022-01-21 03:00:14,0,0,0,0,3,5,3,5,0,0,0,0,parse-cloud,Bahia,Ilhéus,Bahia,Ilhéus,2022-01-21 13:12:27.547,2022-01-21 13:12:27.547,0
1308191,2022-01-18 03:00:00,0,0,0,0,48,137,48,137,2,4,1,2,parse-cloud,Maranhão,São Luís,Maranhão,São Luís,2022-01-21 13:13:03.432,2022-01-21 13:13:03.432,1
1308192,2022-01-20 03:00:00,0,0,0,0,3,2,75,227,0,0,0,0,parse-cloud,São Paulo,Sorocaba,São Paulo,Sorocaba,2022-01-21 13:14:29.898,2022-01-21 13:14:29.898,1
1308193,2022-01-19 03:00:00,0,0,0,0,48,136,48,136,1,3,1,2,parse-cloud,Maranhão,São Luís,Maranhão,São Luís,2022-01-21 13:14:52.429,2022-01-25 13:21:36.583,1
1308194,2022-01-21 03:00:54,0,0,0,0,22,15,22,52,0,0,0,0,parse-cloud,San a Ca arina,Joinville,San a Ca arina,Joinville,2022-01-21 13:14:57.649,2022-01-21 13:14:57.649,1
1308195,2022-01-21 03:00:16,0,0,0,0,10,8,10,8,0,3,0,0,parse-cloud,Paraná, elêmaco Borba,Paraná, elêmaco Borba,2022-01-21 13:15:10.449,2022-01-21 13:15:10.449,0
1308196,2022-01-21 03:00:28,0,0,0,0,2,11,17,19,0,0,0,2,parse-cloud,Minas Gerais,Pa os de Minas,Minas Gerais,Pa os de Minas,2022-01-21 13:15:23.025,2022-01-21 13:15:23.025,0
1308197,2022-01-21 03:00:33,0,0,0,0,0,0,0,5,0,0,0,0,parse-cloud,Minas Gerais,Arinos,Minas Gerais,Arinos,2022-01-21 13:15:47.582,2022-01-21 13:15:47.582,0
1308198,2022-01-21 03:00:11,0,0,0,0,0,0,0,34,0,0,0,0,parse-cloud,São Paulo,Presiden e Pruden e,São Paulo,Presiden e Pruden e,2022-01-21 13:15:59.842,2022-01-21 13:15:59.842,0
1308199,2022-01-21 03:00:00,0,0,0,0,5,6,25,56,0,0,0,0,parse-cloud,Minas Gerais,Mon es Claros,Minas Gerais,Mon es Claros,2022-01-21 13:16:59.461,2022-01-21 13:17:15.502,0
1308200,2022-01-21 04:00:32,0,0,0,0,0,14,0,75,0,0,0,0,parse-cloud,Amazonas,Manaus,Amazonas,Manaus,2022-01-21 13:16:59.644,2022-01-21 13:16:59.644,0
1308201,2022-01-21 03:00:59,0,0,0,0,2,5,28,69,0,0,0,1,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-21 13:18:19.454,2022-01-21 13:18:19.454,1
1308202,2022-01-20 03:00:00,0,0,0,0,14,34,38,213,0,0,0,1,parse-cloud,São Paulo,Barueri,São Paulo,Barueri,2022-01-21 13:19:10.651,2022-01-21 13:19:10.651,1
1308203,2022-01-20 03:00:00,0,0,0,0,9,6,9,61,1,0,0,0,parse-cloud,Bahia,Valença,Bahia,Valença,2022-01-21 13:20:18.024,2022-01-21 13:20:18.024,0
1308204,2022-01-18 03:00:00,0,0,0,0,1,16,20,157,0,0,0,1,parse-cloud,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,2022-01-21 13:20:56.315,2022-01-21 13:25:06.806,1
1308205,2022-01-19 03:00:00,0,0,0,0,1,15,20,147,0,1,0,4,parse-cloud,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,2022-01-21 13:22:43.140,2022-01-21 13:22:43.140,1
1308206,2022-01-19 03:00:00,0,0,0,0,0,0,0,3,0,0,0,0,parse-cloud,San a Ca arina,Guarujá do Sul,San a Ca arina,Guarujá do Sul,2022-01-21 13:23:24.506,2022-01-21 13:24:20.743,0
1308207,2022-01-21 03:00:15,0,0,0,0,0,1,0,2,0,0,0,0,parse-cloud,San a Ca arina,Descanso,San a Ca arina,Descanso,2022-01-21 13:23:25.395,2022-01-21 13:23:25.395,0
1308208,2022-01-21 03:00:48,0,0,0,0,0,0,4,23,0,0,0,0,parse-cloud,Sergipe,Aracaju,Sergipe,Aracaju,2022-01-21 13:24:28.256,2022-01-21 13:24:28.256,0
1308209,2022-01-21 03:00:07,0,0,0,0,7,6,14,27,0,1,0,0,parse-cloud,Ceará,Brejo San o,Ceará,Brejo San o,2022-01-21 13:24:43.838,2022-01-21 13:24:43.838,0
1308210,2022-01-20 03:00:00,0,0,0,0,0,0,0,2,0,0,0,0,parse-cloud,San a Ca arina,Guarujá do Sul,San a Ca arina,Guarujá do Sul,2022-01-21 13:24:59.030,2022-01-21 13:24:59.030,0
1308211,2022-01-21 03:00:00,0,0,0,0,3,13,4,38,0,3,1,2,parse-cloud,Paraíba,João Pessoa,Paraíba,João Pessoa,2022-01-21 13:25:24.511,2022-01-24 12:37:41.085,0
1308212,2022-01-21 03:00:50,0,0,0,0,2,2,22,48,0,0,0,0,parse-cloud,San a Ca arina,Mafra,San a Ca arina,Mafra,2022-01-21 13:25:25.269,2022-01-21 13:25:25.269,0
1308213,2022-01-21 03:00:14,0,0,0,0,0,5,10,32,0,0,0,0,parse-cloud,San a Ca arina,Rio Negrinho,San a Ca arina,Rio Negrinho,2022-01-21 13:25:26.155,2022-01-21 13:25:26.155,0
1308214,2022-01-21 03:00:36,0,0,0,0,0,6,0,13,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-21 13:25:30.678,2022-01-21 13:25:30.678,0
1308215,2022-01-21 03:00:41,0,0,0,0,2,8,7,66,0,0,0,3,parse-cloud,Minas Gerais,Pa os de Minas,Minas Gerais,Pa os de Minas,2022-01-21 13:26:12.777,2022-01-21 13:26:12.777,0
1308216,2022-01-21 03:00:12,0,0,0,0,0,0,0,2,0,0,0,0,parse-cloud,San a Ca arina,Guarujá do Sul,San a Ca arina,Guarujá do Sul,2022-01-21 13:27:47.005,2022-01-21 13:27:47.005,0
1308217,2022-01-21 03:00:15,0,0,0,0,5,3,30,187,0,0,0,0,parse-cloud,Minas Gerais,Mon es Claros,Minas Gerais,Mon es Claros,2022-01-21 13:28:57.823,2022-01-21 13:28:57.823,1
1308218,2022-01-21 03:00:44,0,0,0,0,0,5,0,26,0,7,0,0,parse-cloud,Minas Gerais,Por eirinha,Minas Gerais,Por eirinha,2022-01-21 13:29:29.922,2022-01-21 13:29:29.922,0
1308219,2022-01-21 03:00:39,0,0,0,0,8,11,0,13,0,0,0,5,parse-cloud,Minas Gerais,Arcos,Minas Gerais,Arcos,2022-01-21 13:29:59.643,2022-01-21 13:29:59.643,0
