Subtipo,Nome,Bloco,Tipo,NumVias,Projeto,Rota,Tamanho,DataInstalacao
STRPRD,W 36TH ST,800 BLK W 36TH ST,SHARROW,2,COLLEGETOWN,COLLEGETOWN,26.802.480.114.999.900,2007
STRPRD,W 36TH ST,900 BLK W 36TH ST,SHARROW,2,COLLEGETOWN,COLLEGETOWN,19.639.519.429.000.000,2007
STRPRD,W 36TH ST,900 BLK W 36TH ST,SHARROW,2,COLLEGETOWN,COLLEGETOWN,20.661.153.648.999.900,2007
STRPRD,W UNIVERSITY PKWY,9 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,2.488.182.261,2007
STRPRD,W UNIVERSITY PKWY,8 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,30.480.727.850.000.000,2007
STRPRD,W UNIVERSITY PKWY,7 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,45.365.541.739.999.900,2007
STRPRD,W UNIVERSITY PKWY,6 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,45.788.747.030.000.000,2007
STRPRD,W UNIVERSITY PKWY,5 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,54.020.898.119.999.900,2007
STRPRD,W UNIVERSITY PKWY,4 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,36.822.879.282.000.000,2007
STRPRD,W UNIVERSITY PKWY,3 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,21.551.147.619.999.900,2007
STRPRD,W UNIVERSITY PKWY,2 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,27.721.958.229.999.900,2007
STRPRD,W UNIVERSITY PKWY,1 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,59.560.171.590.000.000,2007
STRPRD,W UNIVERSITY PKWY,0 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,12.056.615.651,2007
STRPRD,W UNIVERSITY PKWY,1 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,43.100.058.264,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,11.328.274.810.000.000,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,18.838.273.971.000.000,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,19.838.380.219.000.000,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,21.329.093.689.999.900,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,24.535.392.788.999.900,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,98.137.375.353.000.000,2007
STRPRD,W UNIVERSITY PKWY,300 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,78.699.760.670.000.000,2007
STRPRD,W UNIVERSITY PKWY,300 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,10.804.819.630.999.900,2007
STRPRD,W UNIVERSITY PKWY,400 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,39.235.725.413,2007
STRPRD,W UNIVERSITY PKWY,400 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,38.556.710.079.999.900,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,70.315.734.559.999.900,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,12.249.227.385,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,17.175.654.653.000.000,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,83.434.358.420.000.000,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,16.056.710.085,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,17.047.263.054.000.000,2007
STRPRD,W UNIVERSITY PKWY,600 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,73.921.862.103.000.000,2007
STRPRD,W UNIVERSITY PKWY,600 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,113.860.906.484,2007
STRPRD,W UNIVERSITY PKWY,700 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,25.816.161.672.999.900,2007
STRPRD,W UNIVERSITY PKWY,700 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,12.591.803.806.400.000,2007
STRPRD,W UNIVERSITY PKWY,800 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,51.729.687.639.999.900,2007
STRPRD,W UNIVERSITY PKWY,800 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,25.522.773.463.999.900,2007
STRPRD,W UNIVERSITY PKWY,900 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,79.512.687.421.999.900,2007
STRPRD,W UNIVERSITY PKWY,900 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN,COLLEGETOWN,50.752.573.027,2007
STRPRD,W UNIVERSITY PKWY,UNIT BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,13.304.847.269.000.000,2007
STRPRD,W UNIVERSITY PKWY,UNIT BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,34.089.544.311.999.900,2007
STRPRD,W UNIVERSITY PKWY,UNIT BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,47.436.525.822.999.900,2007
STRPRD,WHITMAN DR,3199 BLK WHITMAN DR,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,2.125.087.426,2007
STRPRD,WHITMAN DR,3200 BLK WHITMAN DR,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,21.243.554.130.500.000,2007
STRPRD,WHITMAN DR,3400 BLK WHITMAN DR,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,159.382.071.658,2007
STRPRD,WHITMAN DR,3900 BLK WHITMAN DR,BIKE LANE,1,COLLEGETOWN,COLLEGETOWN,60.110.741.508.000.000,2007
STRPRD,WYMAN PARK DR,197 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN,COLLEGETOWN,9.060.506.006,2007
STRPRD,WYMAN PARK DR,198 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN,COLLEGETOWN,13.690.950.788.999.900,2007
STRPRD,WYMAN PARK DR,200 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN,COLLEGETOWN,16.259.373.600.999.900,2007
STRPRD,WYMAN PARK DR,200 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN,COLLEGETOWN,38.034.891.826,2007
STRPRD,WYMAN PARK DR,300 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN,COLLEGETOWN,176.434.708.366,2007
STRPRD,WYMAN PARK DR,700 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN,COLLEGETOWN,28.461.661.736.999.900,2007
STRPRD,WYMAN PARK DR,800 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN,COLLEGETOWN,39.411.884.946.999.900,2007
STRPRD,WYMAN PARK DR,900 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN,COLLEGETOWN,28.196.230.300.000.000,2007
STRALY,WINSTON-ROSSITER,1200 BLK WINSTON-ROSSITER,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,14.797.771.557.999.900,2007
STRALY,WINSTON-ROSSITER,1200 BLK WINSTON-ROSSITER,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,36.568.471.263.999.900,2007
STRALY,WINSTON-STONEWOOD,1200 BLK WINSTON-STONEWOOD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,26.237.189.461.000.000,2007
STRPRD,ALBEMARLE ST,995 BLK BEAUMONT AVE,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,4.930.228.443,2007
STRPRD,ALBEMARLE ST,996 BLK BEAUMONT AVE,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,70.020.430.590.000.000,2007
STRPRD,ALBEMARLE ST,997 BLK BEAUMONT AVE,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,76.492.969.498.000.000,2007
STRPRD,ALBEMARLE ST,998 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,17.014.895.935.999.900,2007
STRPRD,ALBEMARLE ST,999 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,172.415.901.693,2007
STRPRD,BEAUMONT AVE,1000 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,45.397.124.507.000.000,2007
STRPRD,BEAUMONT AVE,1100 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,34.888.869.764.999.900,2007
STRPRD,BEAUMONT AVE,400 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,23.405.136.206,2007
STRPRD,BEAUMONT AVE,500 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,30.625.306.255.999.900,2007
STRPRD,BEAUMONT AVE,500 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,39.040.699.315.000.000,2007
STRPRD,BEAUMONT AVE,600 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,38.807.774.640.999.900,2007
STRPRD,BEAUMONT AVE,700 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,64.402.695.679.999.900,2007
STRPRD,BEAUMONT AVE,900 BLK BEAUMONT AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,35.131.048.453,2007
STRPRD,CHARLCOTE ROAD,4198 BLK CHARLCOTE ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,2.520.414.281,2007
STRPRD,CHARLCOTE ROAD,4199 BLK CHARLCOTE ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,3.698.224.287,2007
STRPRD,CHARLCOTE ROAD,4200 BLK CHARLCOTE ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,66.434.280.680.999.900,2007
STRPRD,E 33RD ST,4201 BLK CHARLCOTE ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,4.761.516.546,2007
STRPRD,E 33RD ST,4202 BLK CHARLCOTE ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,53.201.597.909.999.900,2007
STRPRD,E 33RD ST,4203 BLK CHARLCOTE ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,6.049.068.922,2007
STRPRD,E 33RD ST,4204 BLK CHARLCOTE ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,55.255.476.940.000.000,2007
STRPRD,E 34TH ST,4205 BLK CHARLCOTE ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,47.923.396.609.999.900,2007
STRPRD,E 34TH ST,4206 BLK CHARLCOTE ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,51.940.270.429.999.900,2007
STRPRD,E COLD SPRING LANE,96 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,1.847.702.219,2007
STRPRD,E UNIVERSITY PKWY,97 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,56.633.867.700.000.000,2007
STRPRD,E UNIVERSITY PKWY,98 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,58.806.612.729.999.900,2007
STRPRD,E UNIVERSITY PKWY,99 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,67.401.316.230.000.000,2007
STRPRD,E UNIVERSITY PKWY,100 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,37.984.443.491.000.000,2007
STRPRD,E UNIVERSITY PKWY,100 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,42.161.736.106.000.000,2007
STRPRD,E UNIVERSITY PKWY,200 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,24.164.510.104.999.900,2007
STRPRD,E UNIVERSITY PKWY,200 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,27.782.448.539.000.000,2007
STRPRD,E UNIVERSITY PKWY,300 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,19.287.566.673.000.000,2007
STRPRD,E UNIVERSITY PKWY,300 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,19.289.582.386.999.900,2007
STRPRD,E UNIVERSITY PKWY,300 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,20.335.182.552.000.000,2007
STRPRD,E UNIVERSITY PKWY,300 BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,29.021.362.183.999.900,2007
STRPRD,E UNIVERSITY PKWY,UNIT BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,23.692.112.279,2007
STRPRD,E UNIVERSITY PKWY,UNIT BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,29.052.462.546.999.900,2007
STRPRD,E UNIVERSITY PKWY,UNIT BLK E UNIVERSITY PKWY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,59.461.463.349.999.900,2007
STRPRD,GREENWAY,3399 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,87.691.463.330.000.000,2007
STRPRD,GREENWAY,3400 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,21.034.634.471.999.900,2007
STRPRD,GREENWAY,3400 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,24.621.939.254,2007
STRPRD,GREENWAY,3500 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,5.798.177.183,2007
STRPRD,GREENWAY,3500 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,24.474.793.095.000.000,2007
STRPRD,GREENWAY,3600 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,86.298.714.529.999.900,2007
STRPRD,GREENWAY,3600 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,14.141.038.329,2007
STRPRD,GREENWAY,3600 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,26.316.684.951.000.000,2007
STRPRD,GREENWAY,3700 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,76.712.985.418.999.900,2007
STRPRD,GREENWAY,3800 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,63.663.915.684.999.900,2007
STRPRD,GREENWAY,3900 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,27.606.182.389.999.900,2007
STRPRD,GREENWAY,3900 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,29.030.974.988.000.000,2007
STRPRD,GREENWAY,4000 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,28.346.002.432,2007
STRPRD,GREENWAY,4000 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,37.609.207.839.999.900,2007
STRPRD,GREENWAY,4100 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,63.257.753.022.999.900,2007
STRPRD,GREENWAY,4200 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,67.687.128.957.000.000,2007
STRPRD,GREENWAY,4300 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,85.266.883.730.000.000,2007
STRPRD,HILLEN ROAD,4699 BLK LOCH RAVEN BLVD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,65.163.509.590.000.000,2007
STRPRD,LOCH RAVEN BLVD,4700 BLK LOCH RAVEN BLVD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,6.700.418.612,2007
STRPRD,MC CALLUM DR,3700 BLK MC CALLUM DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,138.710.258.505,2007
STRPRD,MILLBROOK ROAD,100 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,57.921.133.196.000.000,2007
STRPRD,MILLBROOK ROAD,4400 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,18.432.715.888.999.900,2007
STRPRD,MILLBROOK ROAD,4500 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,75.540.848.774.999.900,2007
STRPRD,MILLBROOK ROAD,4600 BLK MILLBROOK ROAD,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,68.963.615.089.999.900,2007
STRPRD,N CHARLES,3300 BLK N CHARLES,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,11.322.825.163.499.900,2007
STRPRD,N CHARLES ST,3296 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,1.332.667.097,2007
STRPRD,N CHARLES ST,3297 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,35.314.116.849.999.900,2007
STRPRD,N CHARLES ST,3298 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,50.445.053.110.000.000,2007
STRPRD,N CHARLES ST,3299 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,84.774.133.550.000.000,2007
STRPRD,N CHARLES ST,3300 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,36.074.923.902,2007
STRPRD,N CHARLES ST,3400 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,35.251.197.447.999.900,2007
STRPRD,N CHARLES ST,3500 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,17.281.109.086.000.000,2007
STRPRD,N CHARLES ST,3500 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,21.924.018.751,2007
STRPRD,N CHARLES ST,3500 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,23.159.381.335,2007
STRPRD,N CHARLES ST,3900 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,22.295.072.719.000.000,2007
STRPRD,N CHARLES ST,3900 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,43.634.738.050.999.900,2007
STRPRD,N CHARLES ST,4000 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,34.075.313.348.999.900,2007
STRPRD,N CHARLES ST,4100 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,15.223.794.566.000.000,2007
STRPRD,NORTHWOOD DR,4600 BLK NORTHWOOD DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,14.223.596.646.999.900,2007
STRPRD,NORTHWOOD DR,4600 BLK NORTHWOOD DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,14.517.195.867.000.000,2007
STRPRD,NORTHWOOD DR,4700 BLK NORTHWOOD DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,17.684.051.441,2007
STRPRD,NORWOOD ROAD,5100 BLK NORWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,27.070.055.587.000.000,2007
STRPRD,NORWOOD ROAD,5100 BLK NORWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,38.988.960.921,2007
STRPRD,NOTRE DAME LANE,400 BLK NOTRE DAME LANE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,1.686.706.643,2007
STRPRD,NOTRE DAME LANE,400 BLK NOTRE DAME LANE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,30.784.919.602.000.000,2007
STRPRD,NOTRE DAME LANE,400 BLK NOTRE DAME LANE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,42.790.632.578.999.900,2007
STRPRD,PENTWOOD ROAD,1296 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,65.834.831.030.000.000,2007
STRPRD,PENTWOOD ROAD,1297 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,66.728.386.229.999.900,2007
STRPRD,PENTWOOD ROAD,1298 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,17.507.058.558,2007
STRPRD,PENTWOOD ROAD,1299 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,17.588.240.465.999.900,2007
STRPRD,PENTWOOD ROAD,1300 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,96.671.923.240.000.000,2007
STRPRD,PENTWOOD ROAD,1400 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,99.482.612.268.000.000,2007
STRPRD,PENTWOOD ROAD,1600 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,59.030.305.911.000.000,2007
STRPRD,SAN MARTIN DR,3200 BLK SAN MARTIN DR,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,18.015.380.175.600.000,2007
STRPRD,SAN MARTIN DR,3500 BLK SAN MARTIN DR,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,27.151.953.349.999.900,2007
STRPRD,THE ALAMEDA,5100 BLK THE ALAMEDA,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,13.167.380.786.999.900,2007
STRPRD,THE ALAMEDA,5100 BLK THE ALAMEDA,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,14.613.259.074.999.900,2007
STRPRD,THE ALAMEDA,5100 BLK THE ALAMEDA,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,15.344.483.109.999.900,2007
STRPRD,THE ALAMEDA,5100 BLK THE ALAMEDA,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,20.331.942.960.999.900,2007
STRPRD,W 39TH ST,99 BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,1.640.261.997,2007
STRPRD,W 39TH ST,100 BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,10.005.104.959.000.000,2007
STRPRD,W 39TH ST,100 BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,15.345.339.207.000.000,2007
STRPRD,W 39TH ST,100 BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,23.567.530.056.000.000,2007
STRPRD,W 39TH ST,100 BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,37.942.728.518.000.000,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,61.237.395.890.000.000,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,97.144.944.469.999.900,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,99.338.228.040.000.000,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,10.973.307.251,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,1.306.242.752,2007
STRPRD,W 39TH ST,UNIT BLK W 39TH ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,14.198.106.497.000.000,2007
STRPRD,WHITMAN DR,3099 BLK WHITMAN DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,15.291.719.234.000.000,2007
STRPRD,WHITMAN DR,3100 BLK WHITMAN DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,17.529.792.800.000.000,2007
STRPRD,WINSTON AVE,3101 BLK WHITMAN DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,29.177.268.219.999.900,2007
STRPRD,WINSTON AVE,3102 BLK WHITMAN DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,13.770.919.723,2007
STRPRD,WINSTON AVE,1000 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,45.076.361.308.999.900,2007
STRPRD,WINSTON AVE,1100 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,35.046.378.642.000.000,2007
STRPRD,WINSTON AVE,200 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,31.878.570.471,2007
STRPRD,WINSTON AVE,220 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,22.200.344.111.000.000,2007
STRPRD,WINSTON AVE,250 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,21.764.298.947,2007
STRPRD,WINSTON AVE,300 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,84.299.728.020.000.000,2007
STRPRD,WINSTON AVE,300 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,17.599.251.272.999.900,2007
STRPRD,WINSTON AVE,400 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,24.950.301.164.999.900,2007
